tabelog_site,restaurant_name,rating,rating_users,save_users,main_genre,address_region,address_locality,address_street,closest_station,lunch_budget,dinner_budget,review_lunch_budget,review_dinner_budget,award_medals,award_selections,award_kamiawa,genre,transportation,closed_dates,opening_hrs,reservation_status,payment_methods,no_of_seats,official_website,social_account,opening_date,remarks,branches,lat,lng,image,name,price_range,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,prev_rating,prev_rating_users,prev_save_users
https://tabelog.com/tokyo/A1304/A130401/13024799/,つるとんたん 新宿店,3.47,1800,34232,うどん,東京都,新宿区,歌舞伎町2-26-3 網元ビル B1F,西武新宿駅,"￥1,000～￥1,999","￥2,000～￥2,999","￥2,000～￥2,999","￥1,000～￥1,999",,,,うどん、しゃぶしゃぶ、居酒屋,"JR新宿駅より徒歩7分
西武新宿駅から290m",,"月・火・水・木・金・土・祝前日



11:00 - 08:00
L.O. 07:00





日・祝日



11:00 - 23:00
L.O. 22:00






■ 営業時間.ライブ演奏は中止しております■ 定休日年中無休",予約可,"カード可

（VISA、Master、JCB、AMEX）



電子マネー可
（交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD）


QRコード決済可

（PayPay）",122席,http://www.tsurutontan.co.jp,"https://www.facebook.com/tsurutontan/

https://www.instagram.com/tsurutontan_official/",2006年6月,大きな鉢と関西風のお出汁が特徴の『つるとんたん』の創作うどんに加え、うどんの出汁を使った鍋料理もご好評をいただいております。会席、お鍋のご宴会のご予約承ります。<<<お知らせ>>>●つるとんたんオンラインショップ「お店が遠くて来店できない」「自宅でもつるとんたんのおうどんを楽しみたい」というお客様のために、インターネットでの販売も行っております。【オンラインショップ】https://www.tsurutontan-udon.jp/,tabelog.com/grouplst/G00521/,35.69539284,139.7031579,https://tblg.k-img.com/restaurant/images/Rvw/26389/640x640_rect_26389131.jpg,つるとんたん 新宿店,"￥2,000～￥2,999",,,,,,,,,,,,,,,,,,,,,,,,,3.47,1800,34232
https://tabelog.com/tokyo/A1303/A130301/13261267/,bricolage bread & co.（ブリコラージュ ブレッド & カンパニー）,3.69,370,17044,パン,東京都,渋谷区,道玄坂1-12-1 渋谷東急フードショー しぶちか,渋谷駅,,,"￥1,000～￥1,999",～￥999,レストランランキングTOP5000,,,パン,渋谷駅から65m,,"10:00 - 21:00




営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード可


電子マネー可


QRコード決済可

（PayPay）",,https://bricolagebread.com/,"https://x.com/bricolage_SBY

https://www.instagram.com/bricolage_bread_shibuya?igsh=MWJ3eHcwNGI3OTF3Nw==",2021年7月10日,,,35.65922548,139.700703,https://tblg.k-img.com/restaurant/images/Rvw/318558/640x640_rect_7462e1f0cf33ab6847963bcf0f48e74e.jpg,bricolage bread & co.,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.69,370,17044
https://tabelog.com/tokyo/A1310/A131004/13160962/,焼肉 ジャンボ はなれ,4.34,1439,124403,焼肉,東京都,文京区,本郷3-27-9 アンリツビル B1F～1F,本郷三丁目駅,,"￥15,000～￥19,999","￥5,000～￥5,999","￥10,000～￥14,999","The Tabelog Award 2026 Bronze 受賞店, The Tabelog Award 2025 Silver 受賞店, The Tabelog Award 2024 Silver 受賞店, The Tabelog Award 2023 Silver 受賞店, The Tabelog Award 2022 Silver 受賞店, The Tabelog Award 2021 Silver 受賞店, The Tabelog Award 2020 Silver 受賞店, The Tabelog Award 2019 Silver 受賞店","食べログ 焼肉 TOKYO 百名店 2025 選出店, 食べログ 焼肉 TOKYO 百名店 2024 選出店, 食べログ 焼肉 TOKYO 百名店 2023 選出店, 食べログ 焼肉 TOKYO 百名店 2022 選出店, 食べログ 焼肉 TOKYO 百名店 2021 選出店, 食べログ 焼肉 TOKYO 百名店 2020 選出店, 食べログ 焼肉 百名店 2019 選出店, 食べログ 焼肉 百名店 2018 選出店",,焼肉、ホルモン,"メトロ丸ノ内線・都営大江戸線「本郷三丁目駅」より徒歩4～5分
本郷三丁目駅から225m",,"月・火・水・木・金・土・日・祝日・祝前日・祝後日



17:00 - 23:00
L.O. 22:30






■ 定休日不定休",予約可,"カード可

（VISA、Master、JCB、AMEX、Diners、UnionPay）



電子マネー不可


QRコード決済不可","25席

（カウンター6席、個室3部屋）",http://yakiniku-jambo.com/hanare.html,,2013年9月18日,瓶コーク提供店,tabelog.com/grouplst/G02629/,35.70662124,139.7624366,https://tblg.k-img.com/restaurant/images/Rvw/86078/320x320_rect_86078193.jpg,焼肉 ジャンボ はなれ,"￥15,000～￥19,999",,,,,,,,,,,,,,,,,,,,,,,,,4.34,1439,124403
https://tabelog.com/kanagawa/A1404/A140402/14080403/,メルシー カフェ ド フルール（Merci CAFÉ DE FLEUR）,3.27,49,485,洋菓子,神奈川県,鎌倉市,小町2-8-8,鎌倉駅,～￥999,,～￥999,,,,,洋菓子、ジューススタンド,鎌倉駅から363m,,,予約不可,"カード可


電子マネー可


QRコード決済可",（テイクアウトのみ）,,,2020年8月23日,,,35.3216591,139.5525028,https://tblg.k-img.com/restaurant/images/Rvw/318023/640x640_rect_a28315e15612403b4cbe45f00e7f63c4.jpg,メルシー カフェ ド フルール,&nbsp;,,,,,,,,,,,,,,,,,,,,,,,,,3.27,49,485
https://tabelog.com/kanagawa/A1404/A140402/14085825/,HOLIDAY ICE CREAM STORE（ホリデーアイスクリームストア）,3.38,63,2351,ジェラート・アイスクリーム,神奈川県,鎌倉市,七里ガ浜1-4-19 トライアングル七里ヶ浜 B1F,七里ケ浜駅,～￥999,,～￥999,～￥999,,,,ジェラート・アイスクリーム,七里ケ浜駅から266m,水曜日,"月・火・木・金・土・日



11:00 - 18:00





水



定休日




営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード可


電子マネー可


QRコード決済可",（簡易なベンチシート有り）,,https://www.instagram.com/holiday_icecreamstore,2022年1月11日,,,35.30589888,139.5073278,https://tblg.k-img.com/restaurant/images/Rvw/308192/640x640_rect_376366cea2ec1c95a2b1d8a68ea041eb.jpg,HOLIDAY ICE CREAM STORE,&nbsp;,,,,,,,,,,,,,,,,,,,,,,,,,3.38,63,2351
https://tabelog.com/kanagawa/A1404/A140403/14029135/,ザ マーケット エスイーワン（The Market SE1）,3.68,528,25474,ジェラート・アイスクリーム,神奈川県,藤沢市,片瀬海岸1-6-6,江ノ島駅,,,～￥999,～￥999,,"食べログ アイス・ジェラート 百名店 2023 選出店, 食べログ スイーツ EAST 百名店 2022 選出店, 食べログ スイーツ EAST 百名店 2020 選出店",,ジェラート・アイスクリーム、カフェ、パン,"江ノ島駅から歩いてすぐ。江ノ電最中の並び。
江ノ島駅から142m",月曜日、火曜日,"水・木・金・土・日



11:00 - 17:00





月・火



定休日






■ 定休日雨天日（要SNS確認）


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード不可


電子マネー不可


QRコード決済不可",（店先にベンチありました♬２〜３人分（笑））,http://themarketse1.com/,"https://www.facebook.com/themarketse1

https://x.com/TheMarketSE1

https://www.instagram.com/themarketse1",,ブログ http://blog.themarketse1.com/,,35.31047861,139.4890766,https://tblg.k-img.com/restaurant/images/Rvw/248482/640x640_rect_69045e34078fbcf37e27dfed48c14a76.jpg,ザ マーケット エスイーワン,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.68,528,25474
https://tabelog.com/kanagawa/A1404/A140403/14092648/,Giraffa 江ノ島店（ジラッファ）,3.39,64,890,パン,神奈川県,藤沢市,片瀬海岸1-11-26,片瀬江ノ島駅,～￥999,～￥999,～￥999,～￥999,,,,パン,"小田急片瀬江ノ島駅から徒歩3分すばな通り　江の島寄り
片瀬江ノ島駅から284m",,"11:00 - 19:00






■ 営業時間(無くなり次第終了)


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード不可


電子マネー不可


QRコード決済不可",（なし）,https://giraffacurrypan.jp/,,2023年10月16日,,,35.30863496,139.4859147,https://tblg.k-img.com/restaurant/images/Rvw/320945/640x640_rect_3aabe9bdec426288f94a1079880dc6f2.jpg,Giraffa 江ノ島店,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.39,64,890
https://tabelog.com/fukui/A1801/A180101/18009224/,熟成とんかつ 天膳 ハピリン店,3.39,94,943,かつ丼,福井県,福井市,中央1-2-1 ハピリン 1F,福井駅,"￥1,000～￥1,999","￥1,000～￥1,999","￥1,000～￥1,999","￥1,000～￥1,999",,,,かつ丼、そば、食堂,"JR福井駅徒歩30秒
福井駅から107m",,"10:30 - 21:30
L.O. 21:00






不定休",予約可,"カード可

（VISA、Master、JCB、AMEX、Diners、UnionPay）



電子マネー可
（交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay）


QRコード決済可

（PayPay、d払い、楽天ペイ、au PAY、Alipay、WeChat Pay）","72席

（カウンター6席、ボックス40席、テーブル4席、お座敷22席）",http://amazen.jp/,"https://www.facebook.com/amazenhonten

https://x.com/amazenhonten/

https://www.instagram.com/fukui.tonkatu.amazen",2022年11月24日,,,36.06145222,136.2221618,https://tblg.k-img.com/restaurant/images/Rvw/309358/640x640_rect_2e3a5f61a2a721e64bc761fec524a7dd.jpg,熟成とんかつ 天膳 ハピリン店,"￥1,000～￥1,999",,,,,,,,,,,,,,,,,,,,,,,,,3.39,94,943
https://tabelog.com/fukui/A1801/A180101/18007653/,今庄そば 福井駅改札外店,3.48,328,2607,立ち食いそば,福井県,福井市,中央1-1-1,福井駅,～￥999,～￥999,～￥999,～￥999,,,,立ち食いそば,"jR福井駅改札外
福井駅から12m",,"06:00 - 22:00




営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード不可


電子マネー可
（交通系電子マネー（Suicaなど））


QRコード決済不可",,,,,,,36.06208185,136.2231665,https://tblg.k-img.com/restaurant/images/Rvw/341362/640x640_rect_ca52a2a6c027d80a2ad5503d958bb682.jpg,今庄そば 福井駅改札外店,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.48,328,2607
https://tabelog.com/fukui/A1803/A180302/18008233/,cafe なないろ,3.4,75,490,カフェ,福井県,三方上中郡若狭町,気山18-2-2,気山駅,～￥999,,～￥999,,,,,カフェ,"気山駅から4,055m",,,予約不可,"カード可


電子マネー可


QRコード決済可",,,,,,,35.60124819,135.8694944,https://tblg.k-img.com/restaurant/images/Rvw/330712/640x640_rect_0548e1c478a87f41e5230a7cc27ba18d.jpg,cafe なないろ,&nbsp;,,,,,,,,,,,,,,,,,,,,,,,,,3.4,75,490
https://tabelog.com/kyoto/A2601/A260202/26007458/,エル・ボガバンテ346（EL BOGAVANTE 346）,3.35,82,5028,スペイン料理,京都府,京都市中京区,塩屋町53 オリザ三条西洞院　１F,烏丸御池駅,"￥3,000～￥3,999","￥6,000～￥7,999",,"￥6,000～￥7,999",,,,スペイン料理、ワインバー、バル,"阪急京都線　烏丸駅　徒歩15分地下鉄烏丸御池駅6番出口　徒歩10分烏丸三条交差点スタバさんの角を西へ徒歩６分ほど郵便局のある西洞院通を超えて左側２件目のマンション１階（南側）にあります
烏丸御池駅から506m",水曜日,"月・火・木・金・土・日・祝日



12:00 - 15:00
L.O. 料理14:00 ドリンク14:30


17:30 - 22:00
L.O. 料理21:00 ドリンク21:30





水



定休日






■ 営業時間イートイン12:00〜14:00（最終入店）17:30〜21:00（最終入店）テイクアウトご注文受付時間※前日までにご注文ください。11:00〜20:30商品お渡し12:00〜15:0017:30〜21:00■ 定休日水曜定休（夏期・冬期休暇あり）＊2025年9月、10月は水曜日もディナーのみですが営業いたします。",予約可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー可
（交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay）


QRコード決済可

（PayPay、d払い、楽天ペイ、au PAY）","24席

（テラス席あり）",https://www.elbogavante346.com,"https://www.facebook.com/ELBOGA346

https://x.com/el346

https://www.instagram.com/elboga_insta",2008年,ペット連れのお客さまは、テラス席のみとなります。カートなどのご用意をお願いしております。,,35.00849747,135.7548904,https://tblg.k-img.com/restaurant/images/Rvw/12465/320x320_rect_12465430.jpg,エル・ボガバンテ346,"￥6,000～￥7,999",,,,,,,,,,,,,,,,,,,,,,,,,3.35,82,5028
https://tabelog.com/kyoto/A2601/A260203/26028807/,プレマルシェ・ジェラテリア（Premarché Gelateria）,3.54,128,5584,ジェラート・アイスクリーム,京都府,京都市中京区,三条通猪熊西入御供町308,二条城前駅,～￥999,～￥999,～￥999,～￥999,,,,ジェラート・アイスクリーム、スイーツ、甘味処,"地下鉄二条城前駅　徒歩5分阪急大宮駅　徒歩5分嵐電四条大宮駅　徒歩5分市バス　堀川三条　徒歩2分
二条城前駅から368m",水曜日,"月・火・木



12:00 - 18:00





金・土・日



12:00 - 20:00





水



定休日",予約不可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー可
（交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay）


QRコード決済可

（PayPay）","8席

（テラス席　6席）",https://gelato.organic,"https://www.facebook.com/premagelato

https://www.instagram.com/premagelato/",2017年4月1日,ペットはテラス席のみ可。臨時営業などの情報は　https://gelato.organic/　にて更新。,,35.00861649,135.7504111,https://tblg.k-img.com/restaurant/images/Rvw/132831/640x640_rect_132831051.jpg,プレマルシェ・ジェラテリア,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.54,128,5584
https://tabelog.com/kyoto/A2601/A260202/26026337/,ファイブラン（fiveran）,3.75,1202,54239,パン,京都府,京都市中京区,役行者町377,烏丸御池駅,,,"￥1,000～￥1,999",～￥999,,"食べログ パン WEST 百名店 2022 選出店, 食べログ パン WEST 百名店 2020 選出店, 食べログ パン 百名店 2019 選出店",,パン、カフェ,"京都市営地下鉄烏丸線・東西線 烏丸御池駅から徒歩約5分
烏丸御池駅から258m",火曜日、水曜日,"月・木・金・土・日



09:00 - 18:00





火・水



定休日






■定休日火曜日、水曜日


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード不可


電子マネー不可


QRコード決済可

（PayPay）","19席

（テーブル16席、カウンター3席）",http://fiveran.jp/,https://www.instagram.com/boulangerie.et.cafe.fiveran/,2015年11月2日,,,35.00899414,135.7579228,https://tblg.k-img.com/restaurant/images/Rvw/331822/640x640_rect_db1da7ff90031f6fdae13aa8a0cd4d69.jpg,ファイブラン,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.75,1202,54239
https://tabelog.com/kyoto/A2601/A260201/26013936/,マールブランシュ 大丸京都店（MALEBRANCHE）,3.18,147,1753,ケーキ,京都府,京都市下京区,四条通高倉西入ル立売西町79 大丸京都店 B1F,烏丸駅,"￥2,000～￥2,999","￥2,000～￥2,999","￥1,000～￥1,999",～￥999,,,,ケーキ,"阪急京都線「烏丸」駅から徒歩1分（地下道直結）地下鉄烏丸線「四条」駅から徒歩2分（地下道直結）
烏丸駅から155m",,"10:00 - 20:00






■ 定休日大丸京都店に準ずる",予約不可,"カード可

（VISA、Master、JCB、AMEX）



電子マネー不可


QRコード決済可

（PayPay、d払い、楽天ペイ、au PAY）",（テイクアウトのみ）,https://www.kyoto-quality.com/,"https://www.facebook.com/malebranchekyoto

https://x.com/malebranche_kyo

https://www.instagram.com/malebranchekyoto",1989年10月,★記念日用のメッセージプレート、ろうそくのご用意が可能です。,tabelog.com/grouplst/G03159/,35.00414275,135.7618051,https://tblg.k-img.com/restaurant/images/Rvw/331012/320x320_rect_4336530cf874e271bc6d4f889fd17209.jpg,マールブランシュ 大丸京都店,"￥2,000～￥2,999",,,,,,,,,,,,,,,,,,,,,,,,,3.18,147,1753
https://tabelog.com/kyoto/A2601/A260201/26016852/,551蓬莱 京都大丸店,3.12,63,569,肉まん,京都府,京都市下京区,四条通高倉西入ル立売西町79 大丸京都店 B1F,烏丸駅,,,"￥1,000～￥1,999",～￥999,,,,肉まん、惣菜・デリ、餃子,烏丸駅から180m,,"10:00 - 20:00




営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード可


電子マネー可


QRコード決済可",,http://www.551horai.co.jp/,,,,tabelog.com/grouplst/G01302/,35.00411815,135.762107,https://tblg.k-img.com/restaurant/images/Rvw/288622/640x640_rect_fb465864ef1dbe4f88be08f0ad232fcd.jpg,551蓬莱 京都大丸店,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.12,63,569
